value,forecast
0.141,0.171
0.205,0.176
0.167,0.184
0.162,0.163
0.196,0.171
0.188,0.196
0.209,0.194
0.154,0.196
0.201,0.194
0.148,0.171
0.166,0.182
0.158,0.161
0.19,0.167
0.176,0.198
0.212,0.183
0.164,0.18
0.164,0.164
0.005,0.174
0.197,0.166
0.176,0.187
0.164,0.173
0.252,0.191
0.18,0.187
0.195,0.165
0.157,0.195
0.202,0.189
0.182,0.173
0.031,0.167
0.191,0.187
0.024,0.171
0.204,0.172
0.194,0.198
0.149,0.176
0.141,0.17
0.241,0.174
0.486,0.194
0.179,0.184
0.232,0.182
0.049,0.197
0.005,0.185
0.268,0.18
0.269,0.177
0.028,0.179
0.26,0.17
0.317,0.169
0.156,0.186
0.148,0.172
0.165,0.183
0.134,0.161
0.17,0.174
0.163,0.168
0.159,0.161
0.184,0.165
0.206,0.189
0.146,0.175
0.222,0.184
0.171,0.179
0.166,0.165
0.153,0.162
0.211,0.19
0.203,0.178
0.128,0.166
0.171,0.164
0.256,0.164
0.133,0.187
0.245,0.186
0.191,0.199
0.154,0.185
0.224,0.189
0.166,0.188
0.212,0.192
0.148,0.164
0.208,0.167
0.159,0.174
0.177,0.161
0.218,0.191
0.243,0.199
0.085,0.178
0.032,0.2
0.199,0.197
0.199,0.197
0.199,0.198
0.169,0.18
0.192,0.168
0.2,0.195
0.198,0.199
0.188,0.197
0.188,0.186
0.187,0.187
0.18,0.184
0.189,0.183
0.2,0.193
0.181,0.186
0.174,0.179
0.199,0.183
0.2,0.2
0.191,0.196
0.188,0.191
0.151,0.168
0.216,0.178
0.309,0.166
0.36,0.185
0.147,0.194
0.196,0.164
0.038,0.17
0.199,0.171
0.199,0.198
0.095,0.192
0.17,0.196
0.169,0.169
0.16,0.169
0.167,0.17
0.166,0.167
0.192,0.174
0.182,0.171
0.172,0.188
0.208,0.182
0.172,0.2
0.21,0.185
0.024,0.167
0.17,0.17
0.157,0.166
0.169,0.164
0.185,0.171
0.225,0.187
0.101,0.172
0.16,0.163
0.378,0.173
0.162,0.175
0.201,0.196
0.148,0.193
0.204,0.195
0.209,0.172
0.177,0.176
0.179,0.178
0.23,0.183
0.157,0.177
0.177,0.175
0.017,0.179
0.143,0.162
0.183,0.191
0.17,0.176
0.162,0.177
0.229,0.192
0.21,0.2
0.169,0.188
0.169,0.172
0.164,0.167
0.171,0.167
0.155,0.163
0.189,0.164
0.174,0.176
0.209,0.192
0.19,0.186
0.191,0.195
0.18,0.17
0.195,0.195
0.195,0.195
0.196,0.195
0.196,0.196
0.268,0.197
0.262,0.182
0.187,0.194
0.182,0.183
0.15,0.172
0.141,0.175
0.143,0.166
0.182,0.182
0.18,0.182
0.155,0.173
0.189,0.177
0.188,0.189
0.142,0.172
0.199,0.178
0.2,0.199
0.176,0.197
0.218,0.181
0.377,0.181
0.17,0.161
0.179,0.176
0.182,0.18
0.203,0.189
0.196,0.197
0.197,0.197
0.198,0.198
0.18,0.196
0.182,0.184
0.088,0.17
0.345,0.174
0.192,0.184
0.196,0.19
0.183,0.198
0.016,0.161
0.159,0.164
0.172,0.161
0.331,0.171
0.157,0.175
0.144,0.174
0.149,0.166
0.244,0.183
0.172,0.187
0.178,0.172
0.164,0.172
0.174,0.165
0.195,0.183
0.163,0.175
0.192,0.167
0.175,0.164
0.177,0.177
0.167,0.171
0.159,0.163
0.186,0.2
0.166,0.178
0.177,0.185
0.143,0.169
0.213,0.195
0.169,0.185
0.19,0.165
0.201,0.2
0.209,0.199
0.299,0.197
0.265,0.183
0.214,0.174
0.126,0.191
0.174,0.162
0.155,0.163
0.202,0.189
0.133,0.167
0.005,0.161
0.271,0.179
0.031,0.194
0.175,0.174
0.363,0.194
0.109,0.178
0.121,0.189
0.179,0.173
0.166,0.169
0.167,0.169
0.175,0.173
0.176,0.177
0.168,0.188
0.034,0.166
0.346,0.174
0.141,0.162
0.231,0.189
0.18,0.188
0.195,0.197
0.163,0.177
0.163,0.164
0.175,0.167
0.183,0.179
0.149,0.166
0.071,0.191
0.201,0.186
0.19,0.167
0.19,0.197
0.192,0.193
0.178,0.186
0.152,0.164
0.211,0.193
0.172,0.183
0.173,0.172
0.178,0.178
0.179,0.178
0.25,0.179
0.042,0.176
0.02,0.166
0.103,0.171
0.191,0.194
0.031,0.192
0.226,0.184
0.193,0.199
0.276,0.166
0.238,0.175
0.074,0.161
0.104,0.167
0.031,0.176
0.039,0.182
0.158,0.168
0.041,0.193
0.248,0.181
0.16,0.187
0.11,0.2
0.202,0.184
0.203,0.199
0.25,0.188
0.249,0.2
0.231,0.19
0.161,0.19
0.163,0.163
0.201,0.163
0.19,0.172
0.147,0.182
0.218,0.17
0.192,0.199
0.182,0.189
0.158,0.174
0.177,0.164
0.192,0.188
0.199,0.197
0.175,0.191
0.191,0.166
0.183,0.196
0.157,0.167
0.167,0.181
0.167,0.167
0.195,0.174
0.162,0.177
0.146,0.175
0.193,0.168
0.172,0.166
0.197,0.197
0.131,0.161
0.228,0.19
0.175,0.2
0.115,0.163
0.114,0.197
0.172,0.172
0.172,0.188
0.221,0.194
0.173,0.198
0.207,0.189
0.198,0.199
0.016,0.167
0.152,0.179
0.17,0.161
0.189,0.181
0.192,0.192
0.198,0.19
0.195,0.197
0.068,0.177
0.123,0.166
0.134,0.186
0.192,0.17
0.199,0.177
0.295,0.196
0.161,0.163
0.16,0.164
0.224,0.192
0.233,0.191
0.165,0.197
0.251,0.168
0.498,0.19
0.04,0.197
0.16,0.192
0.238,0.188
0.11,0.174
0.242,0.19
0.192,0.18
0.209,0.194
0.167,0.186
0.195,0.188
0.198,0.195
0.161,0.184
0.162,0.161
0.177,0.165
0.273,0.179
0.186,0.194
0.157,0.163
0.17,0.171
0.161,0.17
0.216,0.174
0.172,0.172
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.18,0.18
0.273,0.18
0.219,0.19
0.21,0.191
0.253,0.186
0.135,0.188
0.142,0.161
0.128,0.172
0.211,0.192
0.186,0.2
0.204,0.167
0.211,0.2
0.202,0.186
0.181,0.197
0.137,0.162
0.154,0.168
0.168,0.162
0.183,0.187
0.094,0.182
0.373,0.165
0.011,0.179
0.077,0.189
0.232,0.18
0.13,0.18
0.263,0.196
0.276,0.188
0.316,0.199
0.262,0.179
0.072,0.165
0.242,0.173
0.176,0.196
0.198,0.187
0.164,0.184
0.208,0.183
0.208,0.199
0.168,0.189
0.172,0.167
0.179,0.176
0.183,0.177
0.183,0.182
0.198,0.187
0.181,0.191
0.189,0.188
0.203,0.194
0.165,0.193
0.181,0.17
0.204,0.192
0.026,0.178
0.188,0.163
0.092,0.192
0.162,0.162
0.165,0.165
0.168,0.169
0.154,0.165
0.16,0.165
0.176,0.163
0.189,0.179
0.161,0.196
0.193,0.183
0.155,0.165
0.057,0.181
0.195,0.178
0.177,0.171
0.175,0.2
0.22,0.175
0.132,0.164
0.105,0.177
0.121,0.167
0.03,0.168
0.558,0.197
0.181,0.18
0.177,0.179
0.092,0.19
0.178,0.189
0.2,0.2
0.182,0.187
0.026,0.181
0.185,0.185
0.186,0.185
0.185,0.185
0.185,0.185
0.052,0.189
0.162,0.162
0.205,0.186
0.162,0.198
0.19,0.174
0.12,0.191
0.116,0.162
0.118,0.186
0.063,0.2
0.197,0.198
0.197,0.198
0.198,0.197
0.199,0.198
0.199,0.2
0.201,0.2
0.19,0.166
0.203,0.197
0.19,0.178
0.033,0.162
0.255,0.185
0.041,0.179
0.249,0.193
0.18,0.181
0.181,0.181
0.243,0.189
0.264,0.173
0.015,0.185
0.256,0.167
0.145,0.183
0.221,0.183
0.011,0.173
0.194,0.175
0.195,0.194
0.153,0.178
0.19,0.182
0.212,0.163
0.027,0.167
0.202,0.198
0.188,0.196
0.179,0.189
0.187,0.167
0.173,0.185
0.17,0.168
0.169,0.169
0.161,0.168
0.2,0.175
0.025,0.171
0.143,0.162
0.178,0.173
0.156,0.186
0.197,0.178
0.055,0.185
0.255,0.176
0.103,0.168
0.141,0.174
0.221,0.173
0.336,0.171
0.026,0.191
0.154,0.186
0.225,0.196
0.136,0.164
0.173,0.173
0.188,0.185
0.171,0.186
0.236,0.181
0.14,0.167
0.152,0.19
0.154,0.168
0.21,0.181
0.256,0.196
0.151,0.172
0.236,0.171
0.145,0.183
0.25,0.184
0.167,0.18
0.153,0.169
0.177,0.168
0.057,0.175
0.227,0.188
0.261,0.184
0.056,0.193
0.177,0.163
0.176,0.176
0.177,0.177
0.176,0.176
0.177,0.176
0.178,0.177
0.177,0.177
0.185,0.2
0.184,0.19
0.101,0.196
0.313,0.185
0.088,0.164
0.327,0.163
0.165,0.178
0.203,0.186
0.104,0.173
0.296,0.177
0.089,0.165
0.232,0.161
0.032,0.185
0.131,0.177
0.206,0.18
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.179,0.179
0.095,0.179
0.156,0.175
0.169,0.179
0.189,0.198
0.189,0.189
0.188,0.188
0.17,0.185
0.176,0.173
0.145,0.162
0.278,0.196
0.144,0.185
0.186,0.177
0.189,0.2
0.158,0.179
0.208,0.171
0.141,0.199
0.151,0.173
0.186,0.186
0.2,0.188
0.178,0.185
0.177,0.175
0.163,0.195
0.24,0.199
0.147,0.191
0.201,0.175
0.249,0.191
0.155,0.168
0.153,0.166
0.09,0.164
0.127,0.182
0.159,0.162
0.196,0.164
0.133,0.174
0.177,0.175
0.216,0.187
0.174,0.175
0.153,0.17
0.139,0.174
0.136,0.174
0.187,0.166
0.158,0.183
0.174,0.195
0.241,0.163
0.167,0.19
0.17,0.166
0.246,0.168
0.203,0.2
0.111,0.182
0.148,0.18
0.282,0.198
0.301,0.186
0.269,0.195
0.196,0.169
0.19,0.19
0.017,0.2
0.151,0.186
0.232,0.187
0.207,0.18
0.176,0.191
0.194,0.166
0.175,0.171
0.164,0.175
0.17,0.165
0.181,0.184
0.21,0.199
0.167,0.185
0.127,0.197
0.2,0.162
0.18,0.183
0.221,0.188
0.115,0.173
0.155,0.196
0.088,0.179
0.341,0.199
0.141,0.177
0.216,0.17
0.292,0.169
0.217,0.179
0.159,0.191
0.196,0.179
0.151,0.186
0.264,0.193
0.192,0.175
0.148,0.179
0.176,0.169
0.176,0.178
0.175,0.176
0.199,0.18
0.143,0.163
0.171,0.171
0.18,0.163
0.181,0.179
0.201,0.182
0.153,0.168
0.142,0.187
0.185,0.162
0.142,0.172
0.401,0.198
0.139,0.188
0.16,0.17
0.196,0.178
0.134,0.161
0.013,0.164
0.103,0.171
0.188,0.162
0.127,0.179
0.241,0.175
0.228,0.17
0.2,0.199
0.181,0.19
0.194,0.192
0.104,0.185
0.131,0.178
0.167,0.193
0.192,0.172
0.183,0.182
0.095,0.17
0.084,0.188
0.176,0.171
0.176,0.175
0.268,0.193
0.17,0.185
0.314,0.194
0.113,0.196
0.31,0.189
0.178,0.193
0.236,0.181
0.153,0.167
0.184,0.181
0.094,0.191
0.288,0.164
0.069,0.17
0.142,0.176
0.194,0.197
0.17,0.182
0.236,0.186
0.239,0.179
0.19,0.197
0.463,0.19
0.254,0.17
0.161,0.162
0.209,0.173
0.025,0.172
0.152,0.172
0.2,0.181
0.295,0.189
0.032,0.183
0.312,0.181
0.144,0.193
0.13,0.189
0.027,0.169
0.027,0.179
0.206,0.196
0.055,0.161
0.131,0.165
0.221,0.163
0.172,0.169
0.165,0.169
0.16,0.163
0.165,0.161
0.144,0.169
0.25,0.198
0.185,0.174
0.238,0.198
0.184,0.196
0.181,0.19
0.188,0.17
0.164,0.199
0.204,0.189
0.233,0.168
0.281,0.189
0.161,0.198
0.018,0.162
0.16,0.163
0.164,0.163
0.174,0.172
0.172,0.175
0.172,0.172
0.139,0.163
0.188,0.163
0.204,0.189
0.195,0.198
0.19,0.189
0.161,0.179
0.183,0.163
0.187,0.189
0.193,0.193
0.174,0.19
0.18,0.18
0.142,0.163
0.155,0.191
0.205,0.183
0.156,0.173
0.083,0.2
0.194,0.193
0.187,0.186
0.184,0.186
0.185,0.184
0.185,0.185
0.185,0.185
0.185,0.185
0.185,0.185
0.185,0.185
0.184,0.185
0.185,0.185
0.185,0.185
0.185,0.185
0.151,0.173
0.006,0.19
0.293,0.189
0.264,0.192
0.196,0.186
0.194,0.192
0.168,0.172
0.198,0.198
0.177,0.194
0.178,0.177
0.332,0.167
0.243,0.195
0.431,0.183
0.025,0.164
0.037,0.196
0.266,0.165
0.168,0.167
0.25,0.171
0.161,0.17
0.189,0.182
0.116,0.17
0.223,0.185
0.311,0.2
0.175,0.178
0.183,0.184
0.157,0.169
0.198,0.177
0.096,0.179
0.158,0.174
0.185,0.178
0.174,0.188
0.151,0.172
0.166,0.173
0.176,0.184
0.145,0.176
0.179,0.192
0.145,0.166
0.161,0.161
0.161,0.168
0.16,0.163
0.199,0.194
0.22,0.171
0.209,0.191
0.165,0.163
0.204,0.17
0.144,0.185
0.187,0.193
0.137,0.167
0.203,0.175
0.203,0.195
0.138,0.168
0.203,0.174
0.182,0.192
0.162,0.179
0.173,0.161
0.177,0.161
0.175,0.176
0.192,0.171
0.173,0.183
0.227,0.179
0.031,0.171
0.169,0.164
0.177,0.171
0.177,0.177
0.185,0.177
0.193,0.19
0.196,0.197
0.195,0.195
0.189,0.193
0.192,0.191
0.203,0.193
0.18,0.186
0.277,0.161
0.05,0.163
0.159,0.175
0.167,0.172
0.199,0.172
0.178,0.175
0.186,0.182
0.211,0.191
0.199,0.19
0.039,0.19
0.184,0.168
0.513,0.182
0.022,0.186
0.208,0.166
0.207,0.165
0.12,0.197
0.154,0.187
0.155,0.184
0.093,0.19
0.132,0.184
0.323,0.185
0.092,0.188
0.164,0.168
0.124,0.161
0.232,0.171
0.126,0.167
0.313,0.191
0.262,0.196
0.331,0.179
0.158,0.171
0.174,0.164
0.141,0.165
0.189,0.194
0.185,0.187
0.158,0.171
0.183,0.188
0.139,0.164
0.207,0.163
0.202,0.191
0.205,0.189
0.138,0.163
0.217,0.171
0.209,0.189
0.142,0.168
0.339,0.172
0.18,0.173
0.132,0.188
0.189,0.185
0.155,0.173
0.162,0.162
0.176,0.17
0.143,0.177
0.19,0.191
0.195,0.2
0.209,0.178
0.203,0.184
0.17,0.172
0.146,0.167
0.194,0.194
0.213,0.184
0.156,0.166
0.17,0.182
0.161,0.161
0.17,0.177
0.071,0.161
0.181,0.177
0.153,0.177
0.219,0.2
0.156,0.17
0.16,0.176
0.19,0.18
0.172,0.193
0.156,0.179
0.174,0.162
0.17,0.164
0.173,0.174
0.188,0.177
0.169,0.18
0.187,0.191
0.204,0.175
0.202,0.196
0.163,0.188
0.168,0.169
0.259,0.172
0.137,0.165
0.164,0.19
0.169,0.163
0.177,0.175
0.213,0.189
0.051,0.197
0.171,0.186
0.226,0.181
0.174,0.183
0.271,0.167
0.052,0.2
0.123,0.163
0.204,0.17
0.194,0.197
0.151,0.199
0.233,0.197
0.184,0.193
0.175,0.189
0.013,0.186
0.254,0.165
0.139,0.168
0.032,0.18
0.179,0.162
0.219,0.2
0.242,0.193
0.057,0.162
0.074,0.166
0.18,0.177
0.204,0.193
0.164,0.168
0.128,0.172
0.238,0.194
0.164,0.172
0.133,0.165
0.292,0.168
0.258,0.18
0.193,0.178
0.218,0.191
0.172,0.19
0.187,0.17
0.172,0.178
0.156,0.161
0.204,0.19
0.158,0.178
0.213,0.198
0.178,0.192
0.183,0.184
0.152,0.177
0.153,0.177
0.177,0.165
0.164,0.164
0.17,0.169
0.025,0.166
0.21,0.192
0.186,0.192
0.178,0.187
0.159,0.171
0.16,0.161
0.156,0.163
0.159,0.172
0.216,0.169
0.189,0.199
0.177,0.177
0.173,0.176
0.158,0.161
0.168,0.162
0.174,0.172
0.176,0.176
0.183,0.183
0.094,0.199
0.202,0.19
0.179,0.182
0.178,0.18
0.181,0.18
0.18,0.181
0.212,0.163
0.136,0.178
0.217,0.192
0.184,0.166
0.121,0.192
0.113,0.179
0.183,0.168
0.354,0.172
0.031,0.176
0.147,0.186
0.212,0.17
0.107,0.183
0.163,0.188
0.126,0.173
0.184,0.176
0.162,0.179
0.186,0.162
0.203,0.191
0.18,0.189
0.203,0.171
0.194,0.199
0.206,0.198
0.083,0.177
0.306,0.191
0.132,0.17
0.124,0.169
0.153,0.173
0.168,0.164
0.175,0.166
0.175,0.173
0.166,0.17
0.175,0.187
0.156,0.161
0.183,0.176
0.064,0.163
0.215,0.191
0.122,0.179
0.16,0.174
0.178,0.169
0.2,0.19
0.152,0.196
0.08,0.189
0.109,0.177
0.222,0.193
0.184,0.198
0.155,0.167
0.154,0.164
0.148,0.165
0.188,0.176
0.204,0.198
0.25,0.186
0.186,0.165
0.183,0.199
0.15,0.167
0.22,0.175
0.193,0.197
0.255,0.2
0.158,0.198
0.193,0.172
0.158,0.171
0.171,0.174
0.169,0.175
0.179,0.172
0.188,0.165
0.143,0.176
0.195,0.177
0.169,0.197
0.179,0.193
0.146,0.161
0.215,0.188
0.162,0.198
0.152,0.164
0.144,0.171
0.218,0.179
0.155,0.177
0.167,0.163
0.2,0.175
0.179,0.192
0.197,0.179
0.187,0.185
0.179,0.176
0.186,0.179
0.218,0.198
0.187,0.197
0.218,0.181
0.184,0.195
0.174,0.182
0.174,0.174
0.174,0.172
0.192,0.184
0.166,0.183
0.219,0.18
0.154,0.171
0.149,0.169
0.181,0.18
0.208,0.194
0.149,0.199
0.186,0.162
0.179,0.178
0.197,0.184
0.177,0.195
0.151,0.164
0.2,0.172
0.179,0.175
0.148,0.163
0.212,0.185
0.163,0.184
0.169,0.161
0.167,0.17
0.179,0.194
0.182,0.186
0.139,0.163
0.201,0.164
0.182,0.186
0.193,0.184
0.157,0.163
0.156,0.172
0.234,0.192
0.229,0.171
0.145,0.179
0.155,0.17
0.183,0.171
0.203,0.185
0.172,0.187
0.157,0.165
0.168,0.164
0.104,0.161
0.151,0.161
0.211,0.177
0.168,0.184
0.17,0.167
0.177,0.169
0.149,0.165
0.189,0.165
0.222,0.198
0.168,0.197
0.048,0.17
0.227,0.185
0.232,0.181
0.193,0.172
0.03,0.171
0.193,0.193
0.18,0.189
0.193,0.183
0.187,0.191
0.189,0.189
0.233,0.199
0.144,0.195
0.181,0.17
0.243,0.196
0.117,0.19
0.156,0.167
0.186,0.165
0.144,0.17
0.167,0.173
0.182,0.175
0.2,0.19
0.197,0.195
0.117,0.17
0.298,0.2
0.165,0.176
0.162,0.166
0.218,0.197
0.17,0.184
0.212,0.163
0.177,0.185
0.386,0.179
0.105,0.187
0.177,0.174
0.192,0.172
0.461,0.17
0.278,0.175
0.216,0.182
0.149,0.181
0.212,0.173
0.171,0.164
0.149,0.184
0.205,0.173
0.21,0.17
0.196,0.182
0.169,0.166
0.145,0.174
0.169,0.187
0.17,0.174
0.166,0.162
0.198,0.181
0.193,0.175
0.196,0.189
0.239,0.171
0.143,0.2
0.25,0.197
0.271,0.164
0.233,0.165
0.208,0.175
0.239,0.183
0.154,0.184
0.24,0.195
0.2,0.2
0.202,0.2
0.192,0.186
0.211,0.192
0.154,0.186
0.377,0.199
0.076,0.19
0.132,0.17
0.17,0.193
0.172,0.182
0.221,0.189
0.141,0.163
0.169,0.172
0.182,0.191
0.155,0.174
0.231,0.192
0.146,0.177
0.174,0.168
0.209,0.197
0.153,0.165
0.192,0.183
0.131,0.162
0.207,0.195
0.175,0.164
0.19,0.197
0.198,0.183
0.197,0.197
0.183,0.187
0.195,0.191
0.181,0.195
0.177,0.175
0.169,0.176
0.22,0.197
0.2,0.191
0.189,0.197
0.152,0.176
0.149,0.173
0.134,0.172
0.275,0.184
0.109,0.164
0.199,0.18
0.175,0.189
0.193,0.199
0.215,0.194
0.17,0.197
0.164,0.2
0.2,0.163
0.179,0.198
0.166,0.188
0.183,0.171
0.174,0.18
0.239,0.194
0.17,0.195
0.22,0.188
0.089,0.162
0.218,0.193
0.177,0.191
0.188,0.188
0.277,0.18
0.082,0.179
0.198,0.166
0.203,0.177
0.221,0.172
0.177,0.175
0.332,0.178
0.166,0.197
0.183,0.19
0.149,0.162
0.075,0.17
0.237,0.188
0.107,0.173
0.163,0.169
0.197,0.183
0.091,0.192
0.096,0.17
0.178,0.17
0.071,0.198
0.169,0.187
0.394,0.18
0.163,0.18
0.144,0.161
0.172,0.168
0.159,0.163
0.158,0.163
0.16,0.162
0.16,0.163
0.166,0.17
0.177,0.175
0.15,0.177
0.189,0.2
0.143,0.17
0.17,0.162
0.199,0.186
0.184,0.195
0.188,0.183
0.199,0.199
0.166,0.179
0.174,0.171
0.157,0.165
0.172,0.17
0.16,0.168
0.152,0.163
0.046,0.168
0.154,0.173
0.097,0.167
0.168,0.198
0.162,0.165
0.177,0.176
0.17,0.163
0.15,0.162
0.239,0.176
0.194,0.194
0.198,0.195
0.181,0.186
0.161,0.172
0.153,0.162
0.182,0.191
